Audio File|Original Transcription|Synthesized Transcription
sgs_rnd1_170.wav| am învățat să ne înțelegem și observ că facem progrese de la un spectacol la altul.| Am învățat să ne înțelegem și observ că facem progrese de la un spectacol la altul.
sgs_rnd1_171.wav| Bergod i-a făcut un gest urât, sfidător la adresa mea.| Bergoli a făcut un gest urât smidător la adresa mea.
sgs_rnd1_172.wav| Cu cel mai bun scurt din istorie, liberarii revin la guvernare după 11 ani de opozită.| Cu cel mai bun scurt din istorie, liberarii revin la guvernare după 11 ani de opozite.
sgs_rnd1_173.wav| în aceste condiții florii.| iar una ceste condiții flori.
sgs_rnd1_174.wav| cred că va fi imposibil ca acel scenariu să se mai repete și joi.| cred că va fi imposibil ca acel scenar o să se mai repete și joi.
sgs_rnd1_175.wav| De această dată au participat în jur de 50 de aniversari.| De aceasta data au participat in jur de 50 de aniversari.
sgs_rnd1_176.wav| Acestea vor fi prezentate de Vasile Spiridon, Aurelia Goci, Radu Voinescu și Viorel Mortu.| Acestea vor fi prezentate de Vasile Spiridon, Aurelia Goci, Radu Voinescu și Viorel Mortu.
sgs_rnd1_177.wav| incomplet și imperfect, manuscrisul greu, descifrabil, avea doar 144 de pagini.| Incomplet si imperfect, manuscrisul greu de stifrabili avea doar 144 de pagi.
sgs_rnd1_178.wav| Nu vreau să comentez nimic, a spus nervasă profesora de engleză.| Nu vreau să comentez nimic, a spus în revoasă profesora de ingleză.
sgs_rnd1_179.wav| Sala a fost găsită în zona arheologică Domus Aure.| Sală a fost găsită în zonă archeologică Domus Aurea.
sgs_rnd1_180.wav| Polițiiștii au luat probea seară de la locul incidentului.| Poliții știa au luat probea seară de la locul incidentului.
sgs_rnd1_181.wav| Constantin Rădulescu, cu începere de la ora 20.| Constantin Radulescu, Concepere de la ora 12
sgs_rnd1_182.wav| Bucuria lor este atunci cand papagalul incepe sa vorbeasca, ne-a spus Alina Turcu, proprietar de magazin.| Bucuria lor este atunci când propagarul începe să vorbească, ne-a spus Alina Turcu, proprietar de magazin.
sgs_rnd1_183.wav| Borță s-a comportat mereu bine în vestiar.| oricea să comportat mereu bine în vestiar.
sgs_rnd1_184.wav| Uniunea s-a angajat ulterior să suplementeze finanțarea cu încă 50 de miliarde de euro.| Uniunea s-a îngajat ulterior să suplementeze finanțarea cu încă 50 de miliard de de euro.
sgs_rnd1_185.wav| Doi timp si trei miscari au doramat gardul.| 2 timp și 3 mișcări, aludă-ră Maggardul
sgs_rnd1_186.wav| Domnul Bergodii era bine venit la meci, chiar dacă domnul lui nu mai face parte din staff.| Domnul Bergodie era binevenit la meș, chiar dacă dumnerul nu mai face parte din sta.
sgs_rnd1_187.wav| Eu cream muzica formației, făceam practic partea instrumentală.| Eu cream muzica formatiei, făceam practic partea instrumentală.
sgs_rnd1_188.wav| Ideea a venit după ce a susținut un concert la penitenciarul Rahova.| Ideea a venit după ce a susținut un concert la Penitențelor la 4.
sgs_rnd1_189.wav| nici pentru posturile de mecanica auto nu prea au fost solicitanti.| pentru posturile de carica nu prea au fost solicitante.
sgs_rnd1_190.wav| Ancheta a început în ianuarie, s-a finalizat în iulie, a spus procurorul Mihaila Pop.| Anceta a început în ianuarie, s-a finalizat în Iulia, a spus procurorul Mihaila Popov.
sgs_rnd1_191.wav| În replică, membrii trupei au negat că satrianii ar fi scris vreo melodie care să-i fi influențată.| Repica, membrii trupei au negat că slantul ei ar fi scris vreo melodie care să-i fi influențat.
sgs_rnd1_192.wav| și se întorsese de două zile din Franța.| și se întorsese de două zile din Franța.
sgs_rnd1_193.wav| În schimb, agenții economici au achitat acest impozit doar în proporție de 39%.| În schimb, agenții economici au achitat acest impolit doar în proporție de 39%.
sgs_rnd1_194.wav| Testarea este optima in a patra zi de viata.| Testarea este optima in a patra zi de viata.
sgs_rnd1_195.wav| însă evoluția economică negativă impune măsuri suplimentare de reducere a cheltuielilor.| însă evoluția economică ne-abi vă impune măsuri suplimentare de reducere a cheltuerilor.
sgs_rnd1_196.wav| S-au înregistrat însă și două excepții, ea și Constanța.| S-au înregistrat însă și două excepții, ea și Constanța.
sgs_rnd1_197.wav| Pilat promete reglementarea limbii române.| Pirat promite reglementarea limbii române.
sgs_rnd1_198.wav| Văd în ei un sentiment de siguranță, ei cred că li se covine totul și știu totul.| Dacă băie de neie e un sentiment de siguranță, ei cred că li se covene totul și știu tot.
sgs_rnd1_199.wav| Din cauza acestui contentios, cele două țări nu au semnat niciodată un tratat de pace, amintește ager presență.| Din cauza acestui contenciu, cele doua țări nu au senat niciodată un tratat de pace, amintește-a, gălbrește.
sgs_rnd1_200.wav| La simplu, România a avut cinci reprezentati pe tabloul principal.| La simplu, România a avut cinci reprezentați pe tabloul principal.
sgs_rnd1_201.wav| De trei ani, Art Curial vin de la legitație anual o piesă istorică ce aparține unei celebrități în scopuri caritabile.| De trei ani, alt curial vinde la lecitația anualului piesă istorică ce aparținea unei celebrități în scopuri căritabile.
sgs_rnd1_202.wav| Problemele din aceste domeni mă delectează.| problemele din aceste domenii multelectease.
sgs_rnd1_203.wav| dar eu am continuat, desi era destul de ciudata pentru ei alegerea mea.| dar eu am continuat, deși era destul de ciudată pentru elegerea mea.
sgs_rnd1_204.wav| Părinții minorului vor ca bărbatul să fie pedepsit.| părinții minorului vor ca barbatul să fie pedepțit.
sgs_rnd1_205.wav| Îngerg să respect tradițiile în care am fost crescut.| încerc să respect tradițiile în care am fost crescut.
sgs_rnd1_206.wav| În localitatea Doljană, Sadova, mai sunt aproape 100 de dogari.| În localitatea drojana, s-a dovat mai s-o întapropia o sută de dogari.
sgs_rnd1_207.wav| Cultura germană, posbelică, pacifistă a primit o lovitură puternică.| cultura germană, posbelică, pacifistă, a primit o lovitură puternică.
sgs_rnd1_208.wav| Chiar iar mea s-chis-o prietenă din ange.| Iar, iar, mă scris-o părătena din Anglia.
sgs_rnd1_209.wav| Sătmăreanul roman Mureșan a lansat astăzi un produs naturist pe bază de extracte de plante.| Marian Roman Mureșan a lansat astăzi un produs naturist pe bază de extracte din plante.
sgs_rnd1_210.wav| Din păcate, în acești ani, statul a devenit tot mai slab.| Din păcate, în acești ani, statul a devenit întot mai slab.
sgs_rnd1_211.wav| șoferul tirului a scăpat fără nici o leziune.| şoferul tirului a scăpat fără nicio leziune.
sgs_rnd1_212.wav| fără cameraman și pază de corp.| oară cameraman și poază de cor.
sgs_rnd1_213.wav| am simtsit cum trenul a sarit de pe sine si s-a rasturnat.| Am simțit cum trebuie la să ride pe șine și s-a răstunat.
sgs_rnd1_214.wav| a fost impresionat și atras de lucrările lui Darwin, de istorie, cultură și psihologie.| a fost impresionat și atras de lucrările lor de Darwin, de istorie, cultură și psihologie.
sgs_rnd1_215.wav| În cadrul proiectului, Liceul Silvic va pune la dispoziție a cercetătorilor terenul din curtea școlii.| în cadrul proiectului Liceul Silvic va pune la dispoziția cercetătorilor terenul din curta scolii.
sgs_rnd1_216.wav| În schimb, oamenii de afaceri, mai ales cei din Moscova, au investit în construcția de hoteluri și cazinouri.| În schimb, oamenii de afaceri, mai ales cei din Moscova, au investit în construcție de hoteluri și cazinăuri.
sgs_rnd1_217.wav| Vom face tot posibilul să existe mai multă înțelegere, cooperare și încredere reciprocă, adăugat el.| Vom face tot posibilul să existe mai multă înțelegere, cooperare și încredere reciproră ca adăugat el.
sgs_rnd1_218.wav| apreciează punctualitate.| îmi apreciează punctualitatea.
sgs_rnd1_219.wav| La vernisaj vor lua cuvântul criticul de artă Pavel Sușară și Horia Roman Patapievici, președintele ICR.| Jaber Nisaș vor lua cuvântul criticul de artă, Pavel Sușarăși, Horia Roman Pata Pievici, președintele ICR.
sgs_rnd1_220.wav| Pentru că vorbim de mii de studenți, operațiunea va dura aproximativ două săptămâni.| pentru că vorbindă-i mii de studenți operaționali văd aproximativ două săptămâni.
sgs_rnd1_221.wav| La fiecare zgomot tre sa ream, de caturi ori auzeam si sirene m-ascundeau.| La fiecare zgomot trebuie săream decât rauzeam și sirene mă ascundeam.
sgs_rnd1_222.wav| Există și clienti fidel pentru atelierele din Târgoviște care preferă să repare decât să cumpere ceva nou.| Există și clienti fidel pentru aterierele din Târgoviște care preferă să repare decât să cumpere ceva nou.
sgs_rnd1_223.wav| Familia este hotărâtă să ceară despăgubiri de la Carmen Bejan și Sergiu Florea.| Familia este o tălută săceară de spăgubire de la Carmen Bejan și Sergiu Florea.
sgs_rnd1_224.wav| Hai, vino, ca altfel nu se poate.| Hai, vino că altfel nu se poate.
sgs_rnd1_225.wav| pentru ca tratatul sa intre in vigoare mai trebuie ratificat in inca noua state.| pentru că tratatul să intre în vigoare mai trebuie ratificat în încă nouă state.
sgs_rnd1_226.wav| Acum, dupa un an de tratamenti si operatii, doar cateva pete mai amintesc de teribila boala.| Acum, după un an de tratament și operații, doar câteva pete mai amintesc de teribil aboară.
sgs_rnd1_227.wav| Gar a plecat de la picnic pentru ca a fost sunat sa ajung acasa.| Dar a plecat de la picnic pentru că a fost sonat să ajungă acasă.
sgs_rnd1_228.wav| o simtim si noi din greu.| Osimțimești și n-ai din rău!
sgs_rnd1_230.wav| Un alt șofer depistat la volan după ce a băut este Traian Stejerel.| Un alt sofer depistat la volant dupa ce a baut este Traian Stejare
sgs_rnd1_231.wav| este o fire optimistă, dar care nu suportă să fie în centrul atenții.| este o fiere optimistă, dar care nu suportă să fie în centrul atenții.
sgs_rnd1_232.wav| de 10 ani exportăm în Cehia.| De 10 ani exportăm în Cehia.
sgs_rnd1_233.wav| am decizit deja sa pun un pret pe capul lui.| îmi decizi deja să pun preț pe capul lui
sgs_rnd1_234.wav| Polițiștii atrag atenția cetățenilor să nu le mai dea bani milogilor.| Polițiștii atrag atenția cetățenilor să nu le mai dea bani milogilor.
sgs_rnd1_235.wav| Până de curând nu au fost probleme deosebite în salon.| Bună de curând, nu au fost probleme deosebite în sară.
sgs_rnd1_236.wav| specialiștii din domeniul le vor oferi și staffuri pentru o alegera corectă.| Deci, aliştii din domeniule vor oferi și staful pentru alegerea corectă.
sgs_rnd1_237.wav| Matchul se va zuca în memoria lui Marian Cosma, ucis în luna februarie acestui an, la veșpre.| Meciul se va juca în memorelui Marian Cosma, ucis în luna februarele acestui an, la vespre.
sgs_rnd1_238.wav| Lambo a alergat spre mine.| L-am vuat alergat spre mine.
sgs_rnd1_239.wav| Toţi au fost trimis şi ele acasă de către profesorul Dumitru Ciubotă, directorul liceului.| Toți au fost imișiere acasă de către profesorul Dumitru Ciuboată, directorul liceului.
sgs_rnd1_240.wav| Dumitru Petrescu, Sona CAM.| Dumitru Petrescu, Sonatran.
sgs_rnd1_241.wav| Asta dorim să observe toți cei care au prejudecăți în privința internetului.| Asta dorim să observă toți cei care au prejudecăți în privința internetului.
sgs_rnd1_242.wav| Credet că există vreo diferență între meseriașii de acum și cei de altă dată.| credeți că există vreodiferență între meseria și de acum și cei de altă dată.
sgs_rnd1_243.wav| a pornit de la a face cate un costum pe luna si alenchiria.| apornite la a face câte un costum pe luna și ale închirii.
sgs_rnd1_244.wav| costa aproximativ o mie de euro.| costa aproximativ o mie de ori.
sgs_rnd1_245.wav| Totodată, în zile de vineri și sâmbătă.| Totodată, în zilele de vineri și sângătă.
sgs_rnd1_246.wav| 253 din Codul Penal și pentru să vârșeai în fracțiune de negligență în serviciu.| 253 din codul penal și pentru săvărșirea infracțiunei de negrijență în serviciu.
sgs_rnd1_247.wav| să ne prostităm pentru el ca să recuperăm acești bani.| că ne prostităm pentru el ca să recuperăm acești bani.
sgs_rnd1_248.wav| Alți credincioși speră să mai beneficieze de servicile mai multor preo.| Alți credinci o supere să beneficieze de servicile mai multor pe ori.
sgs_rnd1_249.wav| Nu mă interesează să fiu investitor.| Nu mă interesează să fiu universitur.
sgs_rnd1_250.wav| Am doi copii de crescut si depini de salariul asta.| Am doi copii de crescut si depinde salariul asta.
sgs_rnd1_252.wav| I-am trimis săptămâna trecută niște pui să aibă ce mânca până vine.| I-am trimis săptămâna trecută niște pui să agăcem în cap până vină.
sgs_rnd1_253.wav| Bunicii mei locuiau in cartier, parintii mei copilariseri acolo, acolo s-au casatorit si acolo locuiesc si azi.| Bunicii mei luqueau în cartier, părinții mei copileriseră acolo, acolo s-au căsătorit și acolo luquează și azi.
sgs_rnd1_254.wav| Filmul rulează în avant-premieră, începând de mâine, la cinema Odeon din Polus Center.| Film rurează în avant-premiere, începând de mâine, la cinema Odeon din Polus Center.
sgs_rnd1_255.wav| Am întâlnit o echipă bună care ar putea face pasul spre prima ligă.| Am întâlnit o echipă bună în care ar putea face pasul spre prima ligă.
sgs_rnd1_256.wav| Dacă este util pentru țară, sunt dispus să lucrez în orice post.| Dacă este util pentru țara, sunt dispus să lucrez în orice post.
sgs_rnd1_257.wav| Este ceva nou pentru mine, dar este frumos.| Este ceva nou pentru mine, dar este frumos.
sgs_rnd1_258.wav| Am visat mereu ca o Europa întreagă să ascultești, să vredoneze melodia compusă și produsă de mine.| Am visat mereu ca o europă întreagă să ascultă și să fărădâneze melodia compusă și produsă de mine.
sgs_rnd1_259.wav| și-a făcut ucenicia în meseria chiar pe propile picioare.| i-a făcut uceniția meserea chiar pe propriile picioare.
sgs_rnd1_260.wav| Unitățile nu au primit autorizație pentru că nu au apă, curentă, canalizare, iar grupurile sanitare sunt neconforme.| Unitățile nu au primit autorizație pentru că nu au apă curentă, canalizare, iar grupurile sanitare sunt de confort.
sgs_rnd1_261.wav| Afirmația seară a fost confirmată și de către reprezentanți inspectoratului județean de Poliție Galaț.| Afirmația sa ne-a fost confirmată și de către reprezentanți inspectoratului județean de Poliție Garat.
sgs_rnd1_262.wav| Cruțulițele simple se brodează în 3 zile, 8 ore de muncă zilnic.| Gruțulițele simple se brodează în 3 zile, 8 ore de munca zini.
sgs_rnd1_263.wav| Astăzi lucrau pe pot doar doi muncitor cu lopet.| Astăzi lucrau pe pot doar doi muncitor cu lopet.
sgs_rnd1_264.wav| Nu avea viteza, dar nici nu-i.| Nu avea viteza, dar nici nu.
sgs_rnd1_265.wav| Pentru a masura talentul acestora, specialistii i-au pus sa raspunde la o serie de intrebari neubisnuite.| pentru a masura talentul acestora specialistii au pus să răspunde la o sere de întrebări neubisnite.
sgs_rnd1_266.wav|" și meseria de pompier mă ajută să urc pe o treaptă hierarhică"", spune Sorin Albinaru."| Lime seriene de pompier mă ajută să urc pe o treaptă erarchică, spune Sorin Albina.
sgs_rnd1_267.wav| a arătat-o cu totul altă față în comparație cu precedentele deplasării.| Ehință a arătat-o cu totul altă față în comparație cu președentele deplăsări.
sgs_rnd1_268.wav| nu au voie să se mută dintr-un sector al stadionului înalturi.| nu au voie să se mută dintr-un sector alăstăriu anului înaltul.
sgs_rnd1_269.wav| Procedura de licitație va demara pe 15 octobre 2009.| Procedura de licitat se va demara pe 15 octombre 2009.
sgs_rnd1_270.wav| Tot timpul am fost ca fratii românii cungurii.| Suntem pe la fosca frazii, promoni inconguri.
sgs_rnd1_271.wav| Evenimentul va avea loc în hallul complexului muzeal Iulian Antonescu cu începere de la ora 9.| Revenimentul va avea loc în forul complexului muzeal filie Antonescu cu începere de la ora 9.
sgs_rnd1_272.wav| mă drănază foarte mult amânare.| Madera, ază foarte multă manare.
sgs_rnd1_273.wav| Acesta visează să ajungă în finala cupei României.| Asta vizial s-ajungă în final a Cooperomunii.
sgs_rnd1_274.wav| pe martina filmului au avut loc și discuții între poliții și elevi.| pe margină a filmului au avut loc și discuții între poliții și ele.
sgs_rnd1_275.wav| Repet, am fost ocupat cu ime meurile.| Repet, am fost ocupat cu ime meorile.
sgs_rnd1_276.wav| Este o rușine și o umilire a demnității noastre naționale și a țării noastre.| Este o rușine și o umire a demnității noastre, naționale și a țării noastre.
sgs_rnd1_277.wav| Unul dintre cei doi șoferi autocarului a fost surprins de flacări în timp ce dormea în acesta.| Unul dintre cei două șoferii a autocarului a fost surprins de flăcări în timp ce dormea în acesta
sgs_rnd1_278.wav| Întur, piteștenii se impuse sără pe teren propriu, cu 80 la 64.| pentru pitesti tenisei impusese rapeterea in progru cu 80 la 64 kmh
sgs_rnd1_279.wav| Giorgeta mai avea o fetiță de 6 ani.| Giorgeta mai avea o fetiță de șase ani.
sgs_rnd1_280.wav| Pericolul imens era că întreaga economia să se prăbușască.| Pericol limenții era ca întreaga economie să se prăgușească.
sgs_rnd1_281.wav| Un frigider făcut la noi a ținut și 30 de ani, declară Dan Tănăsescu.| un frigider făcutări a ținut și 30 de ani, declară Dan Tănasescu.
sgs_rnd1_282.wav| templul atrage o multime de turisti.| exemplu atrage o multime de turisti.
sgs_rnd1_283.wav| Femeia este acozată de săvârșirea infracțiunilor de înșelăciune și falți în înscrisuri sub semătură privată.| FME-a este acuzată de săvârșire a infracțiunilor de înșelăciune și față în scrisuri sub semnatură privată.
sgs_rnd1_284.wav| Investitorii care au ales drept plasamenti indicii bursieri în intervalul analizat au avut și ei de câștigat.| Investitorii care au ales drept plasament indicei bursieri în intervalul analizat au avut și ei de căștigat.
sgs_rnd1_285.wav| partea care rămână pentru educație și cultură este foarte mică, insuficientă pentru un trai decent.| partea care rămâne pentru educația și cultura este foarte mică, insuficientă pentru un trăi decent.
sgs_rnd1_286.wav| Baloanele sunt foarte frumoase.| Valoamenele sunt foarte frumos.
sgs_rnd1_287.wav| Ambi au părăstit iar cantonamentul pentru a nu răspândi virusul și în rândul celor alți folbariți.| Sambii au parasit iar cantamentul pentru a nu raspunde virsul în rândul celor alți fotbarii.
sgs_rnd1_288.wav| În 92-94 vindeam zeare, aprecizat mazăre.| Fără număr 12, număr 14, vin de amziare, aprecizat mazare.
sgs_rnd1_289.wav| se întâmpla în iulie 2004 în capitală.| se întâmplă aniului 2004 în capital.
sgs_rnd1_290.wav| Lazik avea drept de joc și putea fi folosit de antrenor fără niciun fel de probleme.| Băzica pe a drept de soc și putea fi folosit de antrenori fără niciun fel de probleme.
sgs_rnd1_291.wav| Nu mi-a venit să cred că în comună noastră trăiesc astfel de persoane, a afirmat Mariana Găzu.| Nu mi-a venit să cred că am cu mână noastră trăiesc astfel de persoane, afirmat Mariana Grău.
sgs_rnd1_292.wav| Mie-mi place sa cred ca ceea ce scriu eu este poezie.| Mie imi place sa cred ca ceea ce scriu eu este pe zi.
sgs_rnd1_293.wav|" Practic, eu nu ma pot folosi de el"", a spus Târnoveancă."| Practic, eu nu ma pot folosi de el, a spus Trinoveanca.
sgs_rnd1_294.wav| a fost fete care s-a lăsat de hamburger.| au fost friete care s-au lasat de hamburg.
sgs_rnd1_295.wav| Serbia este o echipă sub a Franțăi ca organizare și valoare individuală.| Serbia este echipă sub a Franței ca organizare și valoare individuale.
sgs_rnd1_296.wav| După numai un an, a câștigat prin concurs una dintre cele două burse uferite de Universitatea București studenților basarabene.| După numai un an, a câștigat, prin concurs, una dintre cele două burse oferite de Universitatea București de Studenților Basarabele.
sgs_rnd1_297.wav| Sui aniversați primesc cadouri din partea primăriei municipiului Alba Iulie.| ce universați primesc al oriului din partea primăriei municipiului al Băiuliei.
sgs_rnd1_298.wav| în vârstă de 25 de ani, care conduceau un autoturism în matriculat în Republica Moldova.| in varsta de 25 de ani, care conducea un autotourist in matriculat in Republica Moldova.
sgs_rnd1_299.wav| Zidul casei mele s-a crăpat.| Din durul casăi mele s-a crapat.
sgs_rnd1_300.wav| Tergivesarea rezolvării lucrurilor ar putea duce la o situație grea și nu vor mai fi bani pentru salarii.| tergiversarea rezolvării lucrurilor ar putea duce la o situație grea și nu vor mai fi bani pentru salarii.
sgs_rnd1_301.wav| O întâlnire cuprinde o parte literar-artistică și o petrecere a gorjenilor la restaurant, a declarat directorul metrorec.| Întânire cuprinde o parte literar-artistică și o petrecere a gorzinior la restaurant, a declarat directorul Metro-X.
sgs_rnd1_302.wav| După ce ne-au închis, am tăcut câteva minute bune câte am auzit că sunt acolo.| După ce ne-am închis, am tăcut vreodat câteva minute bune câte am auzit că sunt acolo.
sgs_rnd1_303.wav| Tânăra își amintește că și-a petrecut mult timp în fața meselor de călcat.| Generaș amintește că și-a petrecut mult timp în față meselor de cărcat
sgs_rnd1_304.wav| Suntem pensionari, deci am dat, după putere, a declarat Mihail Ciulma din Constanța.| Suntem pensionari, de ce am dat după putere a declarat Mihai Ciurma din Constantă.
sgs_rnd1_305.wav| Partidul Social Democrat din Germania suferă o înfrângere fără precedent după război și cade la 23%| Partidul Social Democrat din Germania suferă o înfângere fără precedent după război și cade la 23%
sgs_rnd1_306.wav| Cei trei angajați implicați în eveniment au fost audiați ieri.| Cei trei angajați implicați în eveniment au fost audiați și ieri.
sgs_rnd1_307.wav| Cătorii vor continua protestele până la 5 octombre.| judecătorii vor continua protestele până la 5 octombrie.
sgs_rnd1_308.wav| în consecință pot acționa mai rapid și mai eficient.| în consecință pot acționa mai rapid și mai eficient.
sgs_rnd1_309.wav| Domeniile în care activiază sunt producția, construcțiile, imobiliare.| Domainile în care activiază-s un producție, construcțile, imobiliar
sgs_rnd1_310.wav| Dacă există suspiciuni, el trebuie să anunță imediat poliția pentru a confirma controlul în trafic.| Dacă există suspiciuni, el trebuie să anunță imediat poliția pentru a confirma controlul în trafic.
sgs_rnd1_311.wav| Festivalul de teatru internațional este prioritatea noastră, a mai adăugat Ion Dumitrel.| festivalul de teatru internațional este prioritatea noastră a mai adăugat Chion Dumitru.
sgs_rnd1_312.wav| personajul principal e un pictor strălucit, dar care nu găsește recunoaștere.| Personajul principal e un pitro strălugit, dar care nu găsește recunoaștere.
sgs_rnd1_313.wav| Canditații la un post municipal recurg, în general, la tot felul de voluntari, studenți, pensionari, militans de cartiere.| gânditații la un post municipal recurg, în general, la tot feluri de voluntari, studenți, pensionari, militanzi de cartier.
sgs_rnd1_314.wav| Am încercat vreo 7 luni și uită că am reușit, glumește.| Am încercat ori o șapte luni și uite că am reușit, grumește ea.
sgs_rnd1_315.wav| Pentru a uminge steaua trebuie sa fim hotarati agresivi in sensul bun al cuvantului si sa muscam din adversari.| Pentru oameni de stea trebuie să fim hotărâți agresiv în sensul bun al cuvântului și să muscam din adversar.
sgs_rnd1_316.wav| Mă bucur foarte mult pentru reușită ei și îi vom pregăti o sorpiză în clasă, mai spune 2 na pe 3 ani.| Mă bucur foarte mult pentru leușită aici și vom plecăti o surpriză în clasă, mă mai spune Doina Petrean
sgs_rnd1_317.wav| Prima protez a fost tot din sponsorizare din Spania.| Prima proteza a fost tot din sponsorizare din Spania.
sgs_rnd1_318.wav| iar mi-as pus odată care o firmă depază.| El mi-a spus odată că are o firmă de pază.
sgs_rnd1_319.wav| Nu spun că suțin acest lucru, dar poate că este o alternativă care trebuie analizată, aprecizat acesta.| Nu spun că susțin acest lucru, dar poate că este altă alternativă care trebuie analizată a preciză acesta.
sgs_rnd1_320.wav| Banii nu vor reprezenta motivul principal pentru lipsa rezultatelor a completat angel.| Banii nu vor reprezenta motivul principal pentru lipsa rezultatelor a completat Thunder.
sgs_rnd1_321.wav| Vecinii se tem sa ma iasa din casa din cauza romilor care i ameninta si eu la bataie.| Vicinii se ten să mai iasă din casă din cauza romilor care îi dai menințe și ei au răbătai.
sgs_rnd1_322.wav| pentru oasele rupte în anii terrorii staliniste.| pentru vasele rupte în anii teroristări niște.
sgs_rnd1_323.wav| în cele trei zile nu se lucrează.| În cele 3 zile nu se lucrează.
sgs_rnd1_324.wav| La eliminarea lumera, un galben era de ajuns.| La eliminarea lui Mera, un galben era deasuns.
sgs_rnd1_325.wav| La ultimul nivel al turnurilor va exista o scara exterioara pe care turistii vor putea urca in Copola Bisericii.| La ultimul nivel al turnurilor va exista o scara exterioral pe care turisti vor putea orca in cupul a bisericii.
sgs_rnd1_326.wav| Asta s-a întâmplat atunci.| Asta se întâmplă atunci.
sgs_rnd1_327.wav| Caminul Poligrafie are doua camere cu patru paturi si doua bai comune pe fiecare palier.| la caminul poligrafie adaug camere cu 4 paturi si 2 boi comune pe fiecare parier
sgs_rnd1_328.wav| a fost în schimb însuțită de râsete frecvente și de robotă de aplauze.| am fost în schimb în sosire de răsete frecvente și de rapote de aplauze.
sgs_rnd1_329.wav| În urma impactului, pasajera din dreaptă BMW-ului a fost cea mai grav rănită.| În urmă impactului, pasajera din dreaptă BMW-ului a fost cea mai grav rănită.
sgs_rnd1_330.wav| a fost nevoit să lasă familie acasă tocmai pentru că nu să te scurca cu bani.| a fost nevoit să lase familie acasă tocmai pentru că nu se descurca cu banii.
sgs_rnd1_331.wav| Toate secțiile spitalului în afară de blocul operator și secția nou născut se confrună cu problema linsei lengeriei curate.| Toate secțiile spitalului în afară de vloucul operator și secția nouă născut se confruntă cu problema lipsei lingeriei coade.
sgs_rnd1_332.wav| Am venit ca să mă uit, nu să cumpăr.| Am venit ca sa ma uit in un secumpor
sgs_rnd1_333.wav| Există o nouă lege a educației și o nouă grilă de salarizare pentru profesori.| Există o nouă lege a educației și o nouă grilă de salarizare pentru profesori.
sgs_rnd1_334.wav| nu ori tine ajunge să dubleze vociilor actorilor într-un film.| N-au origineazut un gest s-adubreze fost celor actori lor într-un film.
sgs_rnd1_335.wav| Cât durează până câștigă, nu se poate spune.| Că durează până câștigă, nu se poate spune.
sgs_rnd1_336.wav| În România activează peste 4000 de societăți cipriote, inclusiv două bărci comerciale.| în România activează peste 4.000 de societăți și priote, inclusiv două baniți comerciale.
sgs_rnd1_337.wav| Potrivit agerpres, șase soldați afgani au fost vătămate.| A potrivit acest pres, șase sordați afgani au fost văzută mari.
sgs_rnd1_338.wav| Era o fată bună.| Era o fată bună.
sgs_rnd1_339.wav| Cum mai cumpara imbrevistă de specialitate, își aduce aminte tânărul Arădean.| Numai cumpăram reviste de specialitate, își aduce aminte tânărul arădean.
sgs_rnd1_340.wav| Pentru acest succes, ambalistări noastre au fost premiate cu 25.000 de euro.| pentru acest succes, ambalistele noastre au fost premiate cu 25 000 de euro.
sgs_rnd1_341.wav| Erika are 23 de ani și este secretar.| Eric are 23 de ani și este secătar.
sgs_rnd1_342.wav| Basket, după care a făcut bazele publicului ca un star de cinema.| după care a făcut bază publicului ca un star de cineva.
sgs_rnd1_343.wav| fără ajeturi de apă și spumă din abundență.| cu o răcetură de apă și spumul din amundență.
sgs_rnd1_344.wav| Potrivit apelului sosit prin 112, o persoană a rămas încarcerată.| Apropo, trivit apelului sosit prin un 2, o persoană a rămas încărcerată.
sgs_rnd1_345.wav| Tot respectul pentru el iar un om de echipa.| Tot respectul pentru el e un om de echipă.
sgs_rnd1_346.wav| Nu mi-am mai luat visa pentru ca am auzit pe la radio ca n-o ar mai trebui.| Nu mi-am mai rog visă pentru că am auzit pe la radio că nu ar mai trebui.
sgs_rnd1_347.wav| Am tras numeroase semnale de alarmă, dar nimeni nu vrea să audă.| Într-as numera se senale de alarm, dar nimeni nu vrea să audă.
sgs_rnd1_348.wav| El a fost apreciat ca zucător și vrem să rămână, a mai spus, Cornel, șvaițer.| Era fost apreciat că jucători și vrem să rămânăm, mă scună față.
sgs_rnd1_349.wav| Numai sunt bani.| mai sunt bani.
sgs_rnd1_350.wav| În tot procesul de elaborare a codului am fost complet ignorat.| În tot procesul de elaborare a codului am fost complet ignorat.
sgs_rnd1_351.wav| Nu-mi explic ce s-a intamplat.| Nu mai explic ce s-a întâmplat.
sgs_rnd1_352.wav| Piața asicurării de apartamente din municipiul Bacău face față cu brio-crize economice.| asigurări lor de apartamente din municipiul Bacau face față cu briu crise economice.
sgs_rnd1_353.wav| Anunțul a fost făcut la sfârșitul săptămânii trecute, MIA PN, precisând că a organizat o licitație deschisă.| Anuntul a fost făcut la sfârșitul săptămânei trecute, mea, beneaprecizând că a organizat o licitație deschisă.
sgs_rnd1_354.wav| Îmi place și să studiez.| Îmi place și să studiez.
sgs_rnd1_355.wav| de când a început școala, au început să vină tot mai mulți erevi la cafenea.| De când a început scoala, au început să vină tot mai mulți elevi la cafele.
